#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AEW86258.1	AEW85536.1	1041826.FCOL_07195	1041826.FCOL_03470	0	0	0.479	0	0	0	0	0	0.479
AEW86258.1	AEW85540.1	1041826.FCOL_07195	1041826.FCOL_03490	0	0	0.459	0	0.045	0	0	0	0.461
AEW86258.1	AEW85541.1	1041826.FCOL_07195	1041826.FCOL_03495	0	0	0.427	0	0	0	0	0	0.427
AEW86258.1	AEW85946.1	1041826.FCOL_07195	1041826.FCOL_05605	0	0	0.420	0	0	0	0	0.044	0.421
AEW86258.1	AEW86257.1	1041826.FCOL_07195	1041826.FCOL_07190	0.551	0	0.153	0	0	0	0	0	0.604
AEW86258.1	AEW86259.1	1041826.FCOL_07195	1041826.FCOL_07200	0.550	0	0	0	0	0	0	0	0.550
AEW86259.1	AEW85251.1	1041826.FCOL_07200	1041826.FCOL_02010	0	0	0.520	0	0	0	0	0	0.520
AEW86259.1	AEW85287.1	1041826.FCOL_07200	1041826.FCOL_02200	0	0	0.618	0	0	0	0	0	0.618
AEW86259.1	AEW85304.1	1041826.FCOL_07200	1041826.FCOL_02285	0	0	0.751	0	0	0	0	0	0.751
AEW86259.1	AEW85748.1	1041826.FCOL_07200	1041826.FCOL_04585	0	0	0.678	0	0	0	0	0	0.678
AEW86259.1	AEW85779.1	1041826.FCOL_07200	1041826.FCOL_04740	0	0	0.403	0	0	0	0	0	0.403
AEW86259.1	AEW85829.1	1041826.FCOL_07200	1041826.FCOL_05010	0	0	0.574	0	0	0	0	0	0.574
AEW86259.1	AEW86257.1	1041826.FCOL_07200	1041826.FCOL_07190	0.406	0	0	0	0	0	0	0	0.406
AEW86259.1	AEW86258.1	1041826.FCOL_07200	1041826.FCOL_07195	0.550	0	0	0	0	0	0	0	0.550
AEW86259.1	AEW87488.1	1041826.FCOL_07200	1041826.FCOL_13465	0	0	0.405	0	0	0	0	0	0.405
AEW86259.1	AEW86879.1	1041826.FCOL_07200	1041826.FCOL_10360	0	0	0.413	0	0	0	0	0	0.413
AEW86259.1	AEW86878.1	1041826.FCOL_07200	1041826.FCOL_10355	0	0	0.418	0	0	0	0	0	0.418
AEW86259.1	AEW86905.1	1041826.FCOL_07200	1041826.FCOL_10490	0	0	0.525	0	0	0	0	0	0.525
AEW86262.1	AEW85261.1	1041826.FCOL_07215	1041826.FCOL_02070	0	0.512	0	0	0	0	0	0	0.512
AEW86262.1	guaA	1041826.FCOL_07215	1041826.FCOL_02950	0.174	0	0	0	0.095	0	0	0.343	0.465
AEW86262.1	AEW85450.1	1041826.FCOL_07215	1041826.FCOL_03025	0.064	0	0.280	0	0.121	0.108	0.900	0.071	0.939
AEW86262.1	AEW85557.1	1041826.FCOL_07215	1041826.FCOL_03585	0.115	0.210	0	0	0.247	0.093	0.900	0.071	0.945
AEW86262.1	AEW86167.1	1041826.FCOL_07215	1041826.FCOL_06730	0.048	0	0	0	0.247	0.093	0.500	0.071	0.642
AEW86262.1	AEW86263.1	1041826.FCOL_07215	1041826.FCOL_07220	0.443	0	0	0	0	0	0	0	0.443
AEW86262.1	AEW87128.1	1041826.FCOL_07215	1041826.FCOL_11635	0.048	0	0	0	0.247	0.093	0.500	0.071	0.642
AEW86262.1	AEW86544.1	1041826.FCOL_07215	1041826.FCOL_08655	0.078	0.123	0	0	0.643	0	0	0.132	0.715
AEW86262.1	AEW86541.1	1041826.FCOL_07215	1041826.FCOL_08640	0.078	0	0	0	0.699	0	0	0.132	0.738
AEW86262.1	AEW86547.1	1041826.FCOL_07215	1041826.FCOL_08670	0.109	0	0	0	0.698	0.107	0	0.132	0.763
AEW86262.1	argC	1041826.FCOL_07215	1041826.FCOL_08665	0.114	0	0.155	0	0.699	0	0	0.132	0.778
AEW86262.1	AEW86543.1	1041826.FCOL_07215	1041826.FCOL_08650	0.078	0	0.193	0	0.701	0	0	0.132	0.781
AEW86263.1	AEW85000.1	1041826.FCOL_07220	1041826.FCOL_00745	0	0	0.470	0	0	0	0	0	0.470
AEW86263.1	AEW85414.1	1041826.FCOL_07220	1041826.FCOL_02845	0	0	0.509	0	0	0	0	0	0.509
AEW86263.1	AEW85417.1	1041826.FCOL_07220	1041826.FCOL_02860	0	0	0.535	0	0	0	0	0	0.535
AEW86263.1	AEW85461.1	1041826.FCOL_07220	1041826.FCOL_03080	0	0	0.400	0	0	0	0	0	0.400
AEW86263.1	AEW86262.1	1041826.FCOL_07220	1041826.FCOL_07215	0.443	0	0	0	0	0	0	0	0.443
AEW86263.1	AEW86730.1	1041826.FCOL_07220	1041826.FCOL_09605	0.085	0	0.176	0	0.128	0	0	0.236	0.430
AEW86263.1	AEW86264.1	1041826.FCOL_07220	1041826.FCOL_07225	0.515	0	0.641	0	0	0	0	0	0.818
AEW86264.1	AEW85753.1	1041826.FCOL_07225	1041826.FCOL_04610	0.047	0	0	0	0.055	0.462	0	0.054	0.480
AEW86264.1	AEW85987.1	1041826.FCOL_07225	1041826.FCOL_05810	0.047	0	0	0	0.055	0.462	0	0.054	0.480
AEW86264.1	AEW86126.1	1041826.FCOL_07225	1041826.FCOL_06525	0	0	0.156	0	0.321	0	0	0.194	0.497
AEW86264.1	AEW86263.1	1041826.FCOL_07225	1041826.FCOL_07220	0.515	0	0.641	0	0	0	0	0	0.818
AEW86268.1	AEW86074.1	1041826.FCOL_07245	1041826.FCOL_06265	0.111	0	0	0	0.487	0	0	0.085	0.546
AEW86268.1	AEW86162.1	1041826.FCOL_07245	1041826.FCOL_06705	0.111	0	0	0	0.429	0	0	0.085	0.494
AEW86268.1	AEW86981.1	1041826.FCOL_07245	1041826.FCOL_10890	0.055	0	0	0	0.567	0	0	0.083	0.592
AEW86270.1	AEW86271.1	1041826.FCOL_07255	1041826.FCOL_07260	0.489	0	0	0	0	0	0	0	0.489
AEW86271.1	rpsA	1041826.FCOL_07260	1041826.FCOL_00325	0.044	0	0	0	0.467	0	0	0	0.468
AEW86271.1	AEW85028.1	1041826.FCOL_07260	1041826.FCOL_00895	0	0	0	0	0.316	0	0	0.196	0.426
AEW86271.1	guaA	1041826.FCOL_07260	1041826.FCOL_02950	0.043	0	0	0	0.239	0	0	0.336	0.474
AEW86271.1	AEW86074.1	1041826.FCOL_07260	1041826.FCOL_06265	0.384	0	0	0	0.100	0	0	0	0.421
AEW86271.1	AEW86162.1	1041826.FCOL_07260	1041826.FCOL_06705	0.431	0	0	0	0.100	0	0	0	0.466
AEW86271.1	AEW86270.1	1041826.FCOL_07260	1041826.FCOL_07255	0.489	0	0	0	0	0	0	0	0.489
AEW86271.1	prmA	1041826.FCOL_07260	1041826.FCOL_07300	0.111	0	0.334	0	0	0	0	0.074	0.403
AEW86271.1	rpoC	1041826.FCOL_07260	1041826.FCOL_10400	0	0	0	0	0.416	0	0	0	0.416
AEW86271.1	ksgA	1041826.FCOL_07260	1041826.FCOL_09525	0	0	0	0	0.281	0	0	0.247	0.435
AEW86271.1	AEW86621.1	1041826.FCOL_07260	1041826.FCOL_09060	0.064	0	0.151	0	0.270	0	0	0.180	0.460
AEW86271.1	trmB	1041826.FCOL_07260	1041826.FCOL_07945	0.101	0	0	0	0.333	0	0	0.275	0.527
AEW86271.1	AEW86273.1	1041826.FCOL_07260	1041826.FCOL_07270	0.709	0	0	0	0	0	0	0	0.709
AEW86273.1	AEW84896.1	1041826.FCOL_07270	1041826.FCOL_00195	0	0	0.700	0	0	0	0	0	0.700
AEW86273.1	AEW84947.1	1041826.FCOL_07270	1041826.FCOL_00460	0	0	0.433	0	0	0	0	0	0.433
AEW86273.1	AEW84992.1	1041826.FCOL_07270	1041826.FCOL_00705	0	0	0.736	0	0	0	0	0	0.736
AEW86273.1	AEW85287.1	1041826.FCOL_07270	1041826.FCOL_02200	0	0	0.715	0	0	0	0	0	0.715
AEW86273.1	AEW85635.1	1041826.FCOL_07270	1041826.FCOL_03985	0	0	0.432	0	0	0	0	0	0.432
AEW86273.1	AEW85660.1	1041826.FCOL_07270	1041826.FCOL_04130	0	0	0.543	0	0	0	0	0	0.543
AEW86273.1	AEW85720.1	1041826.FCOL_07270	1041826.FCOL_04445	0	0	0.589	0	0	0	0	0	0.589
AEW86273.1	AEW85748.1	1041826.FCOL_07270	1041826.FCOL_04585	0	0	0.479	0	0	0	0	0	0.479
AEW86273.1	AEW85779.1	1041826.FCOL_07270	1041826.FCOL_04740	0	0	0.575	0	0	0	0	0	0.575
AEW86273.1	AEW85829.1	1041826.FCOL_07270	1041826.FCOL_05010	0	0	0.593	0	0	0	0	0	0.593
AEW86273.1	AEW85868.1	1041826.FCOL_07270	1041826.FCOL_05215	0	0	0.542	0	0	0	0	0	0.542
AEW86273.1	AEW85994.1	1041826.FCOL_07270	1041826.FCOL_05845	0.091	0	0	0	0.709	0.749	0	0.168	0.937
AEW86273.1	AEW86037.1	1041826.FCOL_07270	1041826.FCOL_06060	0	0	0.616	0	0	0	0	0	0.616
AEW86273.1	AEW86102.1	1041826.FCOL_07270	1041826.FCOL_06405	0.091	0	0	0	0.709	0.749	0	0.168	0.937
AEW86273.1	AEW86155.1	1041826.FCOL_07270	1041826.FCOL_06670	0	0	0.551	0	0	0	0	0	0.551
AEW86273.1	AEW86211.1	1041826.FCOL_07270	1041826.FCOL_06950	0	0	0.462	0	0	0	0	0	0.462
AEW86273.1	AEW86271.1	1041826.FCOL_07270	1041826.FCOL_07260	0.709	0	0	0	0	0	0	0	0.709
AEW86273.1	AEW86407.1	1041826.FCOL_07270	1041826.FCOL_07950	0.043	0	0.425	0	0	0	0	0	0.426
AEW86273.1	AEW87437.1	1041826.FCOL_07270	1041826.FCOL_13210	0	0	0.435	0	0	0	0	0	0.435
AEW86273.1	AEW87445.1	1041826.FCOL_07270	1041826.FCOL_13250	0	0	0.462	0	0	0	0	0	0.462
AEW86273.1	AEW86451.1	1041826.FCOL_07270	1041826.FCOL_08180	0	0	0.492	0	0	0	0	0	0.492
AEW86273.1	AEW87475.1	1041826.FCOL_07270	1041826.FCOL_13400	0	0	0.563	0	0	0	0	0	0.563
AEW86273.1	AEW86905.1	1041826.FCOL_07270	1041826.FCOL_10490	0	0	0.592	0	0	0	0	0	0.592
AEW86273.1	AEW86566.1	1041826.FCOL_07270	1041826.FCOL_08765	0	0	0.669	0	0	0	0	0	0.669
AEW86274.1	menD	1041826.FCOL_07275	1041826.FCOL_07285	0.558	0	0	0	0	0	0	0	0.559
AEW86277.1	menD	1041826.FCOL_07290	1041826.FCOL_07285	0.668	0	0	0	0	0	0	0	0.668
AEW86281.1	AEW85531.1	1041826.FCOL_07310	1041826.FCOL_03445	0	0	0.319	0	0.208	0	0	0	0.437
AEW86281.1	kmo	1041826.FCOL_07310	1041826.FCOL_03450	0	0	0	0	0.284	0.310	0	0.131	0.533
AEW86281.1	AEW86158.1	1041826.FCOL_07310	1041826.FCOL_06685	0	0	0	0	0.158	0.464	0	0.132	0.574
AEW86281.1	prmA	1041826.FCOL_07310	1041826.FCOL_07300	0.445	0	0	0	0	0	0	0	0.446
AEW86281.1	AEW86303.1	1041826.FCOL_07310	1041826.FCOL_07420	0.091	0	0	0	0.139	0.464	0	0.132	0.587
AEW86281.1	AEW86282.1	1041826.FCOL_07310	1041826.FCOL_07315	0.765	0	0.663	0	0	0	0	0	0.917
AEW86282.1	prmA	1041826.FCOL_07315	1041826.FCOL_07300	0.440	0	0	0	0	0	0	0	0.440
AEW86282.1	AEW86281.1	1041826.FCOL_07315	1041826.FCOL_07310	0.765	0	0.663	0	0	0	0	0	0.917
AEW86287.2	AEW86126.1	1041826.FCOL_07340	1041826.FCOL_06525	0	0	0	0	0.560	0	0	0.087	0.581
AEW86287.2	AEW86303.1	1041826.FCOL_07340	1041826.FCOL_07420	0.114	0	0.184	0	0.121	0	0	0.235	0.448
AEW86288.1	rpsA	1041826.FCOL_07345	1041826.FCOL_00325	0.042	0	0	0	0.492	0	0	0.083	0.514
AEW86288.1	yidC	1041826.FCOL_07345	1041826.FCOL_02920	0	0	0	0	0.424	0	0	0	0.424
AEW86288.1	pyrG	1041826.FCOL_07345	1041826.FCOL_02925	0	0	0	0	0.248	0	0	0.242	0.405
AEW86288.1	guaA	1041826.FCOL_07345	1041826.FCOL_02950	0.203	0	0	0	0.585	0	0	0.339	0.762
AEW86288.1	tsf	1041826.FCOL_07345	1041826.FCOL_03205	0	0	0.218	0	0.502	0	0	0.211	0.665
AEW86288.1	rpsB	1041826.FCOL_07345	1041826.FCOL_03210	0	0	0	0	0.577	0	0	0	0.577
AEW86288.1	polA	1041826.FCOL_07345	1041826.FCOL_03225	0.188	0	0	0	0	0	0	0.357	0.455
AEW86288.1	pnp	1041826.FCOL_07345	1041826.FCOL_03730	0	0	0	0	0.473	0	0	0.150	0.532
AEW86288.1	AEW85668.1	1041826.FCOL_07345	1041826.FCOL_04170	0	0	0	0	0.476	0	0	0	0.476
AEW86288.1	AEW85725.1	1041826.FCOL_07345	1041826.FCOL_04470	0.043	0	0	0	0.474	0	0	0.252	0.590
AEW86288.1	tilS	1041826.FCOL_07345	1041826.FCOL_06115	0.045	0	0	0	0.467	0	0	0	0.469
AEW86288.1	AEW86166.1	1041826.FCOL_07345	1041826.FCOL_06725	0.073	0	0.302	0	0.243	0	0	0.074	0.485
AEW86288.1	secF	1041826.FCOL_07345	1041826.FCOL_06825	0	0	0	0	0.471	0	0	0	0.471
AEW86288.1	AEW86193.1	1041826.FCOL_07345	1041826.FCOL_06860	0.073	0	0.286	0	0.243	0	0	0.074	0.473
AEW86288.1	AEW87224.1	1041826.FCOL_07345	1041826.FCOL_12115	0.062	0	0.397	0	0	0	0	0	0.410
AEW86288.1	obgE	1041826.FCOL_07345	1041826.FCOL_11285	0.121	0	0	0	0.151	0	0	0.276	0.412
AEW86288.1	lepA	1041826.FCOL_07345	1041826.FCOL_09065	0	0	0.106	0.619	0.253	0	0	0.194	0.415
AEW86288.1	secY	1041826.FCOL_07345	1041826.FCOL_10980	0	0	0	0	0.430	0	0	0	0.430
AEW86288.1	AEW86383.1	1041826.FCOL_07345	1041826.FCOL_07830	0.073	0	0.250	0	0.243	0	0	0.074	0.447
AEW86288.1	prfC	1041826.FCOL_07345	1041826.FCOL_10385	0	0	0.097	0.609	0.329	0	0	0.194	0.469
AEW86288.1	nusA	1041826.FCOL_07345	1041826.FCOL_10295	0.125	0	0.157	0	0.363	0	0	0	0.489
AEW86288.1	rplC	1041826.FCOL_07345	1041826.FCOL_11080	0	0	0	0	0.491	0	0	0	0.491
AEW86288.1	rplB	1041826.FCOL_07345	1041826.FCOL_11065	0	0	0	0	0.494	0	0	0	0.493
AEW86288.1	infB	1041826.FCOL_07345	1041826.FCOL_10300	0.277	0	0	0.605	0.351	0	0	0	0.510
AEW86288.1	trmD	1041826.FCOL_07345	1041826.FCOL_12425	0	0	0.161	0	0.391	0	0	0.194	0.552
AEW86288.1	ychF	1041826.FCOL_07345	1041826.FCOL_07730	0	0	0.229	0	0.273	0	0	0.276	0.558
AEW86288.1	rpsD	1041826.FCOL_07345	1041826.FCOL_10955	0.074	0	0	0	0.567	0	0	0	0.581
AEW86288.1	rplD	1041826.FCOL_07345	1041826.FCOL_11075	0	0	0	0	0.597	0	0	0.044	0.598
AEW86288.1	fusA	1041826.FCOL_07345	1041826.FCOL_11090	0	0	0.089	0.611	0.573	0	0	0.111	0.624
AEW86288.1	rpoB	1041826.FCOL_07345	1041826.FCOL_10405	0.056	0	0	0	0.542	0	0	0.210	0.628
AEW86288.1	rplA	1041826.FCOL_07345	1041826.FCOL_10420	0	0	0	0	0.712	0	0	0	0.712
AEW86288.1	der	1041826.FCOL_07345	1041826.FCOL_10740	0.048	0	0	0	0.660	0	0	0.276	0.745
AEW86291.1	AEW84947.1	1041826.FCOL_07360	1041826.FCOL_00460	0	0	0.626	0	0	0	0	0	0.626
AEW86291.1	AEW85106.1	1041826.FCOL_07360	1041826.FCOL_01285	0	0	0.431	0	0	0	0	0	0.431
AEW86291.1	AEW85142.1	1041826.FCOL_07360	1041826.FCOL_01465	0	0	0.428	0	0	0	0	0	0.428
AEW86291.1	AEW85965.1	1041826.FCOL_07360	1041826.FCOL_05700	0	0	0.511	0	0	0	0	0	0.511
AEW86291.1	AEW86048.1	1041826.FCOL_07360	1041826.FCOL_06135	0	0	0.541	0	0	0	0	0	0.541
AEW86291.1	AEW86168.1	1041826.FCOL_07360	1041826.FCOL_06735	0	0	0.563	0	0	0	0	0	0.563
AEW86291.1	proS	1041826.FCOL_07360	1041826.FCOL_07355	0.670	0	0	0	0	0	0	0	0.671
AEW86291.1	AEW86728.1	1041826.FCOL_07360	1041826.FCOL_09595	0	0	0.405	0	0	0	0	0	0.405
AEW86291.1	AEW87474.1	1041826.FCOL_07360	1041826.FCOL_13395	0	0	0.523	0	0	0	0	0	0.523
AEW86291.1	AEW86968.1	1041826.FCOL_07360	1041826.FCOL_10825	0	0	0.560	0	0	0	0	0	0.560
AEW86291.1	AEW86292.1	1041826.FCOL_07360	1041826.FCOL_07365	0.703	0	0.418	0	0	0	0	0	0.820
AEW86292.1	AEW84896.1	1041826.FCOL_07365	1041826.FCOL_00195	0	0	0.562	0	0	0	0	0	0.562
AEW86292.1	AEW84945.1	1041826.FCOL_07365	1041826.FCOL_00450	0	0	0.572	0	0	0	0	0	0.572
AEW86292.1	AEW84947.1	1041826.FCOL_07365	1041826.FCOL_00460	0	0	0.674	0	0	0	0	0	0.674
AEW86292.1	AEW85244.1	1041826.FCOL_07365	1041826.FCOL_01975	0	0	0.488	0	0	0	0	0	0.488
AEW86292.1	AEW85270.1	1041826.FCOL_07365	1041826.FCOL_02115	0	0	0.411	0	0	0	0	0	0.411
AEW86292.1	AEW85378.1	1041826.FCOL_07365	1041826.FCOL_02665	0.047	0	0.656	0	0	0	0	0	0.658
AEW86292.1	AEW85495.1	1041826.FCOL_07365	1041826.FCOL_03250	0	0	0.451	0	0	0	0	0	0.451
AEW86292.1	AEW85605.2	1041826.FCOL_07365	1041826.FCOL_03825	0	0	0.439	0	0	0	0	0	0.439
AEW86292.1	AEW85646.1	1041826.FCOL_07365	1041826.FCOL_04060	0	0	0.406	0	0	0	0	0	0.406
AEW86292.1	AEW85660.1	1041826.FCOL_07365	1041826.FCOL_04130	0	0	0.718	0	0	0	0	0.074	0.727
AEW86292.1	AEW85711.1	1041826.FCOL_07365	1041826.FCOL_04385	0	0	0.459	0	0	0	0	0	0.459
AEW86292.1	AEW85720.1	1041826.FCOL_07365	1041826.FCOL_04445	0	0	0.409	0	0	0	0	0	0.409
AEW86292.1	AEW85731.1	1041826.FCOL_07365	1041826.FCOL_04500	0	0	0.671	0	0	0	0	0	0.671
AEW86292.1	AEW85733.1	1041826.FCOL_07365	1041826.FCOL_04510	0	0	0.416	0	0	0	0	0.074	0.436
AEW86292.1	AEW85738.2	1041826.FCOL_07365	1041826.FCOL_04535	0	0	0.712	0	0	0	0	0	0.712
AEW86292.1	AEW85779.1	1041826.FCOL_07365	1041826.FCOL_04740	0.042	0	0.514	0	0.056	0	0	0	0.522
AEW86292.1	AEW85797.1	1041826.FCOL_07365	1041826.FCOL_04830	0	0	0.515	0	0	0	0	0	0.515
AEW86292.1	AEW85829.1	1041826.FCOL_07365	1041826.FCOL_05010	0	0	0.463	0	0	0	0	0	0.463
AEW86292.1	AEW85952.1	1041826.FCOL_07365	1041826.FCOL_05635	0	0	0.434	0	0	0	0	0	0.434
AEW86292.1	AEW85995.1	1041826.FCOL_07365	1041826.FCOL_05850	0.175	0	0	0	0.102	0	0	0.282	0.421
AEW86292.1	AEW86037.1	1041826.FCOL_07365	1041826.FCOL_06060	0	0	0.646	0	0	0	0	0	0.646
AEW86292.1	AEW86048.1	1041826.FCOL_07365	1041826.FCOL_06135	0	0	0.530	0	0	0	0	0	0.530
AEW86292.1	AEW86139.1	1041826.FCOL_07365	1041826.FCOL_06590	0	0	0.502	0	0	0	0	0.042	0.502
AEW86292.1	AEW86140.1	1041826.FCOL_07365	1041826.FCOL_06595	0	0	0.548	0	0	0	0	0	0.548
AEW86292.1	AEW86155.1	1041826.FCOL_07365	1041826.FCOL_06670	0	0	0.747	0	0	0	0	0.047	0.748
AEW86292.1	AEW86168.1	1041826.FCOL_07365	1041826.FCOL_06735	0	0	0.703	0	0	0	0	0	0.703
AEW86292.1	AEW86178.1	1041826.FCOL_07365	1041826.FCOL_06785	0	0	0.472	0	0	0	0	0	0.472
AEW86292.1	AEW86251.1	1041826.FCOL_07365	1041826.FCOL_07160	0	0	0.674	0	0	0	0	0.089	0.690
AEW86292.1	proS	1041826.FCOL_07365	1041826.FCOL_07355	0.575	0	0	0	0	0	0	0	0.575
AEW86292.1	AEW86291.1	1041826.FCOL_07365	1041826.FCOL_07360	0.703	0	0.418	0	0	0	0	0	0.820
AEW86292.1	AEW87032.1	1041826.FCOL_07365	1041826.FCOL_11145	0	0	0.403	0	0	0	0	0	0.403
AEW86292.1	AEW87251.1	1041826.FCOL_07365	1041826.FCOL_12250	0	0	0.408	0	0	0	0	0	0.408
AEW86292.1	AEW87207.1	1041826.FCOL_07365	1041826.FCOL_12030	0	0	0.427	0	0	0	0	0	0.427
AEW86292.1	AEW87446.1	1041826.FCOL_07365	1041826.FCOL_13255	0	0	0.430	0	0	0	0	0	0.430
AEW86292.1	AEW87205.2	1041826.FCOL_07365	1041826.FCOL_12020	0	0	0.437	0	0	0	0	0	0.437
AEW86292.1	AEW86879.1	1041826.FCOL_07365	1041826.FCOL_10360	0	0	0.438	0	0	0	0	0	0.438
AEW86292.1	AEW86819.1	1041826.FCOL_07365	1041826.FCOL_10050	0	0	0.440	0	0	0	0	0	0.440
AEW86292.1	AEW87489.1	1041826.FCOL_07365	1041826.FCOL_13470	0	0	0.442	0	0	0	0	0	0.442
AEW86292.1	AEW87491.1	1041826.FCOL_07365	1041826.FCOL_13480	0	0	0.480	0	0	0	0	0	0.480
AEW86292.1	rimO	1041826.FCOL_07365	1041826.FCOL_07370	0.482	0	0	0	0	0	0	0	0.482
AEW86292.1	AEW87421.1	1041826.FCOL_07365	1041826.FCOL_13130	0	0	0.415	0	0	0	0	0.151	0.482
AEW86292.1	AEW87124.1	1041826.FCOL_07365	1041826.FCOL_11615	0	0	0.517	0	0	0	0	0	0.517
AEW86292.1	AEW86407.1	1041826.FCOL_07365	1041826.FCOL_07950	0	0	0.520	0	0	0	0	0	0.520
AEW86292.1	AEW87479.1	1041826.FCOL_07365	1041826.FCOL_13420	0.088	0	0.513	0	0	0	0	0	0.536
AEW86292.1	AEW87125.1	1041826.FCOL_07365	1041826.FCOL_11620	0	0	0.555	0	0	0	0	0	0.555
AEW86292.1	AEW87445.1	1041826.FCOL_07365	1041826.FCOL_13250	0.045	0	0.558	0	0	0	0	0	0.559
AEW86292.1	AEW86706.1	1041826.FCOL_07365	1041826.FCOL_09485	0.041	0	0.559	0	0	0	0	0	0.559
AEW86292.1	AEW86905.1	1041826.FCOL_07365	1041826.FCOL_10490	0	0	0.562	0	0	0	0	0	0.562
AEW86292.1	AEW87474.1	1041826.FCOL_07365	1041826.FCOL_13395	0	0	0.618	0	0	0	0	0	0.618
AEW86292.1	AEW86728.1	1041826.FCOL_07365	1041826.FCOL_09595	0	0	0.634	0	0	0	0	0	0.634
AEW86292.1	AEW86658.1	1041826.FCOL_07365	1041826.FCOL_09245	0	0	0.646	0	0	0	0	0	0.646
AEW86292.1	AEW86366.1	1041826.FCOL_07365	1041826.FCOL_07745	0	0	0.652	0	0	0	0	0	0.652
AEW86292.1	AEW87488.1	1041826.FCOL_07365	1041826.FCOL_13465	0	0	0.659	0	0	0	0	0	0.659
AEW86292.1	AEW87437.1	1041826.FCOL_07365	1041826.FCOL_13210	0	0	0.666	0	0	0	0	0	0.666
AEW86292.1	AEW87441.1	1041826.FCOL_07365	1041826.FCOL_13230	0	0	0.668	0	0	0	0	0	0.668
AEW86292.1	AEW86451.1	1041826.FCOL_07365	1041826.FCOL_08180	0	0	0.707	0	0	0	0	0	0.707
AEW86292.1	AEW87257.1	1041826.FCOL_07365	1041826.FCOL_12280	0	0	0.727	0	0	0	0	0	0.727
AEW86292.1	AEW86458.1	1041826.FCOL_07365	1041826.FCOL_08215	0	0	0.729	0	0	0	0	0	0.729
AEW86295.1	AEW85211.1	1041826.FCOL_07380	1041826.FCOL_01810	0.055	0	0	0	0	0.307	0.391	0.089	0.588
AEW86296.1	AEW85191.1	1041826.FCOL_07385	1041826.FCOL_01710	0.050	0	0	0	0	0.427	0	0.074	0.451
AEW86296.1	AEW86074.1	1041826.FCOL_07385	1041826.FCOL_06265	0.108	0	0	0	0	0.108	0	0.329	0.419
AEW86296.1	AEW86162.1	1041826.FCOL_07385	1041826.FCOL_06705	0.074	0	0	0	0	0.108	0	0.349	0.415
AEW86296.1	AEW87499.1	1041826.FCOL_07385	1041826.FCOL_13520	0	0	0.050	0.987	0	0	0.900	0	0.900
AEW86299.1	AEW84975.1	1041826.FCOL_07400	1041826.FCOL_00600	0	0	0	0	0.045	0.386	0	0.072	0.408
AEW86299.1	AEW85248.1	1041826.FCOL_07400	1041826.FCOL_01995	0.077	0	0	0	0.093	0.418	0	0	0.470
AEW86299.1	AEW85385.1	1041826.FCOL_07400	1041826.FCOL_02700	0	0	0	0	0	0.418	0	0	0.418
AEW86299.1	AEW85811.1	1041826.FCOL_07400	1041826.FCOL_04920	0	0	0	0	0.045	0.386	0	0.072	0.408
AEW86299.1	AEW86162.1	1041826.FCOL_07400	1041826.FCOL_06705	0.082	0	0	0	0.121	0.108	0	0.345	0.465
AEW86299.1	AEW86942.1	1041826.FCOL_07400	1041826.FCOL_10695	0	0	0	0	0.045	0.386	0	0.072	0.408
AEW86299.1	AEW86319.1	1041826.FCOL_07400	1041826.FCOL_07500	0	0	0	0	0.045	0.386	0	0.072	0.408
AEW86299.1	infB	1041826.FCOL_07400	1041826.FCOL_10300	0	0	0	0	0	0.465	0	0	0.465
AEW86299.1	AEW86305.1	1041826.FCOL_07400	1041826.FCOL_07430	0.302	0	0.264	0	0	0	0	0	0.465
AEW86299.1	AEW86627.1	1041826.FCOL_07400	1041826.FCOL_09090	0.077	0	0	0	0.093	0.418	0	0	0.470
AEW86299.1	AEW86306.1	1041826.FCOL_07400	1041826.FCOL_07435	0.198	0	0.313	0	0	0	0	0.117	0.471
AEW86299.1	AEW86304.1	1041826.FCOL_07400	1041826.FCOL_07425	0.489	0	0.349	0	0.052	0	0	0.147	0.695
AEW86299.1	AEW86303.1	1041826.FCOL_07400	1041826.FCOL_07420	0.505	0	0.350	0	0	0	0	0.241	0.735
AEW86299.1	AEW86301.1	1041826.FCOL_07400	1041826.FCOL_07410	0.805	0	0	0	0	0	0	0	0.805
AEW86301.1	AEW86299.1	1041826.FCOL_07410	1041826.FCOL_07400	0.805	0	0	0	0	0	0	0	0.805
AEW86301.1	AEW86305.1	1041826.FCOL_07410	1041826.FCOL_07430	0.333	0	0.250	0	0	0	0	0	0.479
AEW86301.1	AEW86304.1	1041826.FCOL_07410	1041826.FCOL_07425	0.561	0	0.513	0	0	0	0	0.051	0.779
AEW86301.1	AEW86303.1	1041826.FCOL_07410	1041826.FCOL_07420	0.577	0	0.627	0	0	0	0	0.080	0.842
AEW86303.1	nuoD	1041826.FCOL_07420	1041826.FCOL_00090	0	0	0	0	0.056	0	0.687	0.088	0.706
AEW86303.1	nuoH	1041826.FCOL_07420	1041826.FCOL_00110	0	0	0	0	0.064	0	0.740	0.066	0.752
AEW86303.1	rpsA	1041826.FCOL_07420	1041826.FCOL_00325	0	0	0	0	0.705	0	0	0	0.705
